1.0 0.00460646774131
0.998913092366 0.00863507549502
0.996401737202 0.0119672338224
0.99281820995 0.0141034109212
0.98879488976 0.0152992085641
0.984752018529 0.0164304004787
0.980704048596 0.0175432093825
0.976651233509 0.0186382420225
0.972593818829 0.0197161079709
0.968532042224 0.020777419336
0.964466138636 0.0218227892037
0.960396316046 0.0228528376071
0.956322804609 0.0238681788059
0.952245807598 0.024869433631
0.948165526889 0.0258572228512
0.944082157988 0.0268321683235
0.939995890314 0.0277948928284
0.935906907474 0.0287460199244
0.931815386525 0.0296861740565
0.927721502569 0.0306159794595
0.923625422181 0.0315360616409
0.919527308655 0.0324470461641
0.915427320937 0.0333495589009
0.911325613931 0.0342442259819
0.907222338792 0.0351316737604
0.903117643239 0.0360125287875
0.899011680524 0.0368874138976
0.894904533094 0.0377567815281
0.89079624576 0.0386207626777
0.886686856723 0.039479455837
0.882576387426 0.0403329629898
0.878464865464 0.0411813847921
0.874352318048 0.0420248219499
0.870238776001 0.0428633744054
0.866124253811 0.0436971453902
0.862008789564 0.0445262333086
0.857892405012 0.0453507398526
0.853775125556 0.0461707659399
0.849656976259 0.0469864125242
0.845537981853 0.0477977805938
0.841418166747 0.04860497117
0.837297555034 0.0494080853058
0.833176170499 0.0502072240848
0.829054036626 0.0510024886201
0.824931176609 0.0517939800535
0.820807613354 0.052581799555
0.816683369495 0.0533660483219
0.812558467393 0.0541468275789
0.80843292915 0.0549242385773
0.804306776618 0.0556983825947
0.800180030803 0.0564693610471
0.796052709676 0.0572372471528
0.791924806207 0.0580019998518
0.787796310318 0.0587635478918
0.783667211512 0.0595218200882
0.779537499454 0.0602767452156
0.77540716398 0.0610282520075
0.771276195101 0.0617762691563
0.767144583009 0.0625207253128
0.763012318058 0.0632615490912
0.758879390814 0.0639986690602
0.754745792023 0.0647320137509
0.750611512623 0.0654615116551
0.74647654375 0.0661870912255
0.74234087674 0.0669086808768
0.738204503135 0.0676262089861
0.734067414685 0.0683396038937
0.729929603354 0.0690487939039
0.725791061322 0.0697537072861
0.721651780991 0.0704542722752
0.717511754985 0.0711504170736
0.713370976158 0.0718420698516
0.709229437598 0.0725291587487
0.705087132628 0.0732116118754
0.700944048026 0.0738893584199
0.696800182218 0.0745623247753
0.692655554482 0.0752304269141
0.688510117277 0.0758935881815
0.684363879079 0.0765517228324
0.680216833021 0.0772047475914
